dcho_id,dcho_keyword,cho_author
2291,Muse|Tura,"Tura, Cosimo"
2294,Cupido|Eros|Signorelli,"Signorelli, Luca"
2297,Cupido|Eros|Gherardo,Gherardo di Giovanni del Fora
2300,Ninfe|Piero di Cosimo|Satiri,"di Cosimo, Piero"
2303,Centauri|Lapiti|Piero di Cosimo,"di Cosimo, Piero"
2306,Era|Eracle|Ercole|Giove|Giunone|Rubens|Via Lattea|Zeus,"Rubens, Pedro Pablo"
2322,Canova|Euridice|Marmo|Neoclassicismo|Orfeo,"Canova, Antonio"
2331,Apollo|Delfi|Pitone|Rubens,"Rubens, Peter Paul"
2335,Deucalione|Diluvio|Diluvio Universale|Pirra|Rubens,"Rubens, Peter Paul"
2378,Achille|Bronzo|Saga Troiana|specchio|Taranto|Troia|Troilo,Autore sconosciuto
2384,Bronzo|Giove|Moneta|Zeus,Autore sconosciuto
2459,Canova|Carrara|Euridice|Marmo|Neoclassicismo|Orfeo,"Canova, Antonio"
2466,Animali|Gemma|Orfeo,Autore sconosciuto
2470,Canova|Dedalo|Icaro|Marmo|Neoclassicismo,"Canova, Antonio"
2554,Achille|Elena|Menelao|Odisseo|specchio|Teti,Autore sconosciuto
2557,Eracle|Gemma|Hypnos|Thànatos,Autore sconosciuto
2561,Amazzonomachia|Battaglia|Greci|Gruppo di Bolsena,Attribuito al gruppo di Bolsena
2565,Castore|Dioscuri|Polluce,Autore sconosciuto
2568,Arcadia|Artemide|Cerva|Eracle|Gemma,Autore sconosciuto
2571,Atalanta|Ippomene|Reni,"Reni, Guido"
2574,Amore|Correggio|Io|Nuvola|Zeus,Correggio
2579,Marmo|Musa|Muse|Polimnia,"di Rodi, Filisco"
2584,Afrodite|Busto|Cupido|Van Everdingen|Venere,"Van Everdingen, Caesar"
2604,Carracci|Eracle|Virtù|Voluttà,"Carracci, Annibale"
2612,Baccanti|Bacco|Dioniso|Satiro|Sileno|Tagliolini,"Tagliolini, Filippo"
2615,Adone|Afrodite|Cambiaso|Cupido|Venere,"Cambiaso, Luca"
2618,Bacco|Carracci|Dioniso,"Carracci, Annibale"
2621,Desubleo|Feaci|Nausicaa|Odisseo,"Desubleo, Michele"
2625,Battaglia|Mirola|Romani|Sabine,"Mirola, Girolamo"
2626,Clio|Marmo|Musa|Muse|Storia|Villa di Cassio,Autore sconosciuto
2629,Ali|Icaro|Saraceni,"Saraceni, Carlo"
2634,Amore|Argo|Danae|Giove|Tiziano|Zeus,"Vecellio, Tiziano"
2637,Commedia|Marmo|Maschera|Musa|Muse|Talia|Tivoli|Villa di Cassio,Autore sconosciuto
2640,Adone|Afrodite|Amore|Cambiase|Morte|Venere,"Cambiaso, Luca"
2643,Artemide|Cervo|Diana|Miller,"Miller, Jacob"
2649,Ali|Giambologna|Hermes|Mercurio,Giambologna
2652,Marmo|Musa|Muse|Talia,Autore sconosciuto
2654,Cinghiale d'Erimanto|Eracle|Fatiche di Eracle|Giambologna,Giambologna
2659,Giambologna|Ratto delle Sabine|Romani|Sabine,Giambologna
2663,Marmo|Melpomene|Musa|Muse|Tragedia|Villa di Cassio,Autore sconosciuto
2667,Apollo|Bemardi|Fetonte,"Bemardi, Giovanni"
2670,Calliope|Dante|Iliade|Marmo|Musa|Muse|Odissea|Omero|Poesia epica,Autore sconosciuto
2672,Enea|Giaquinto|Sibilla,"Giaquinto, Corrado"
2678,Danza|Lira|Marmo|Musa|Muse|Tersicore,Autore sconosciuto
2679,Egeria|Gellée|Ninfe|Numa Pompilio|Roma|Romani,"Gellée, Claude"
2684,Ali|Dedalo|Icaro|Saraceni,"Saraceni, Carlo"
2689,Astronomia|Globo|Marmo|Musa|Muse|Urania,Autore sconosciuto
2691,Ali|Dedalo|Icaro|Morte|Saraceni,"Saraceni, Carlo"
2694,Arianna|Nasso|Saraceni|Teseo,"Saraceni, Carlo"
2697,Aquile|Ganimede|Giove|Ratto di Ganimede|Saraceni|Zeus,"Saraceni, Carlo"
2702,Euterpe|Marmo|Musa|Muse|Musica,Autore sconosciuto
2706,Feaci|Hayez|Odisseo,"Hayez, Francesco"
2711,Andromeda|Giordano|Gorgoni|Medusa|Perseo,"Giordano, Luca"
2714,Campi Elisi|Enea|Eneide|Sibilla Cumana|Virgilio,"Bardellino, Pietro"
2717,Cupido|Eracle|Ercole|Onfale,"Fischetti, Fedele"
2720,Admeto|Alcesti|Eracle,"Fischetti, Fedele"
2723,Apollo|Marsia|Punizione|Sfida,"Giordano, Luca"
2727,Artemide|Diana|Endimione,"Giordano, Luca"
2730,Accecamento|Agesandro|Atenodoro|Ciclope|Odisseo|Polidoro|Polifemo,"Agesandro, Atenodoro e Polidoro"
2735,Athanodoros|Cariddi|Hagesandros|Odisseo|Polydoros di Rodi|Scilla,Athanodoros; Hagesandros; Polydoros di Rodi
2740,Afrodite|Amore|Cupido|Venere,
2743,Animali|Orfeo,"Novelli, Pietro"
2746,Andromeda|Mostro marino|Sacrificio di Andromeda,Autore sconosciuto
2749,Apollo|Carro|Fetonte|Sole,"Grue, Carlo Antonio"
2752,Battaglia|Orazio Coclite|Ponte Sublicio|Roma|Romani,"Manara, Baldassarre"
2755,Guerra di troia|Incendio|Troia,Autore sconosciuto
2758,Andromeda|Gorgoni|Medusa|Perseo,Autore sconosciuto
2761,Chimera,
2764,Nettuno|Poseidone|Tridente,"Lenckhardt , Adam"
2767,Europa|Ratto di Europa|Toro|Zeus,Autore sconosciuto
2770,lucerna|Sfinge,Anonimo
2773,Eracle|Ercole|Serpenti,"Della Porta, Guglielmo"
2776,Afrodite|Amore|Cupido|Delfino|Venere,
2779,Antiope|Satiro|Zeus,"Sons, Jean"
2782,Ade|Demetra|Inferi|Persefone|Proserpina|ratto di Proserpina,"Sons, Jean"
2785,Anfitrite|nereidi|Poseidone,"Sons, Jean"
2788,Atena|Vulcano,"Sons, Jean"
2791,Cibele|Crono|Philira,"Sons, Jean"
2794,Pan|Selene,"Sons, Jean"
2797,Aglauro|Hermes|Mercurio,"Sons, Jean"
2802,Divinità|PichiAvo|Street Art,PichiAvo
2805,Afrodite|Divinità|Milo|PichiAvo|Street Art|Venere,PichiAvo
2808,Afrodite|Cupido|Divinità|Eros|PichiAvo|Street Art|Venere,PichiAvo
2811,Ade|Divinità|PachiAvo|Proserpina|ratto di Proserpina|Street Art,PichiAvo
2814,Divinità|Grazie|PichiAvo|Street Art,PichiAvo
2817,PichiAvo|Street Art,PichiAvo
2821,PachiAvo|Street Art,PichiAvo
2824,Cattura di Polissena|Ecuba|Iliade|Neottolemo|PachiAvo|Polissena|Street Art,PichiAvo
2829,Ali|Hermes|Mercurio|PichiAvo|Street Art,PichiAvo
2832,Ares|Divinità|Marte|PichiAvo|Street Art,PichiAvo
2834,Bacco|Dioniso|Divinità|PichiAvo|Street Art,PichiAvo
2837,Bacco|Dioniso|Divinità|PichiAvo|Street Art,PichiAvo
2840,Bacco|Dioniso|Divinità|PichiAvo|Street Art|Zeus,PichiAvo
2844,Afrodite|Divinità|PichiAvo|Street Art|Venere,PichiAvo
2847,Achille|Guerra di troia|Iliade|PichiAvo|Street Art|Troia,PichiAvo
2850,Ciclope|Internesni Kazki|Odisseo|Polifemo,AEC
2853,Gorgoni|Internesni Kazki|Medusa|Perseo|Sole|Street Art,Waone
2859,Afrodite|Arte Povera|Pistoletto|Venere,"Pistoletto, Michelangelo"
2862,Itaca|Odisseo|Penelope|Ritorno,Autore sconosciuto
2865,Itaca|Odisseo|Penelope|Ritorno,Autore sconosciuto
2868,Animali|Circe|Maga|Odissea|Odisseo|Pittore Persefone|Ulisse,Persephone Painter
2871,Argo|Argonauti|Atena|Giasone|vello d'oro,Orchard Painter
2874,Atena|Gorgoni|Medusa|Perseo|Polygnotos,Polygnotos
2877,Andromeda|Perseo|Sacrificio di Andromeda,Autore sconosciuto
2880,Acrisio|Argo|Danae|Perseo|Pittore Deepdene|Zeus,Pittore di Deepdene
2883,Gerione,Autore sconosciuto
2886,Gerione,Autore sconosciuto
2889,Gerione,Autore sconosciuto
2892,Buoi|Eracle|Ercole|Fatiche|Gerione|Gruppo E,Gruppo E
2895,Buoi|Cane a tre teste|Eracle|Ercole|Fatiche|Fatiche di Eracle|Gerione,Autore sconosciuto
2898,Gorgoni|Medusa,Autore sconosciuto
2902,Gorgoni|Medusa,Autore sconosciuto
2905,Gorgoni|Medusa,Autore sconosciuto
2908,Gorgoni|Medusa,Autore sconosciuto
2913,Gorgoni|Medusa,Autore sconosciuto
2916,Gorgoni,Autore sconosciuto
2919,Eracle|Ercole|Fatiche|Idra di Lerna,Geras Painter
2922,Eracle|Ercole|Fatiche|Idra di Lerna|Massimiano|Moneta,Autore sconosciuto
2924,Cavalle di Diomede|Cerbero|Cerva di Cerinea|Cinghiale di Erimanto|Eracle|Ercole|Fatiche|Giardino delle Esperidi|Idra di Lerna|Ippolita|Leone di Nemea|Sarcofago|Toro di Creta,Autore sconosciuto
2934,Argonauti|Ariete|Giasone|Giovinezza|Medea|Tripode,The Copenhagen Painter
2936,Bril|Callisto|Classicismo|Diana|Ninfe,"Bril, Paul"
2938,Argonauti|Medea|Serpente|vello d'oro,Autore scnosciuto
2942,Argonauti|Ariete|Medea|Pelia|Tripode,Autore sconosciuto
2945,Argo|Argonauti|Atena|Nave,Autore sconosciuto
2954,Afrodite|Amore|Cupido|De Barbari|Marte|Venere,"De' Barbari, Jacopo"
2960,Abbondanza|Concordia|Divinità|Marte|Sarcofago|Vittoria,Autore sconosciuto
2966,Ares|Divinità|Giove|Marte|Zeus,Autore sconosciuto
2968,Anello|Delfino|Ninfe|Oro|Teti,
2973,Anello|Ermes|Mercurio|Oro|Testa,
2980,Anello|Fauni|Fauno|Oro|Pan,
2981,Apollo|Divinità,Autore sconosciuto
2987,Apollo|Divinità,Autore sconosciuto
2989,Anello|Clava|Eracle|Ercole|Oro,
2994,Apollo|Divinità|Nike|Terracotta,Autore sconosciuto
2997,Apollo|Armi|Divinità,Autore sconosciuto
3000,Apollo|Bronzo|Divinità|testa di Chatsworth,Autore sconosciuto
3011,Avorio|Bassorilievo|Giunone|Placchetta|Zeus,Autore sconosciuto
3013,Amazzoni|Amazzonomachia|Eracle,Autore sconosciuto
3019,Giganti|Gigantomachia|Nereo|Oceano|Pergamo,Autore sconosciuto
3021,Apollo|Serpente,Autore sconosciuto
3026,Altare|Dioniso|Giganti|Gigantomachia|Marmo|Pergamo|Satiri|Semele,Autore sconosciuto
3027,Bronzo|Divinità|Zeus,Autore sconosciuto
3031,Atena,
3034,Demetra|Divinità,Autore sconosciuto
3037,Bacco|Bronzo|Dioniso,Autore sconosciuto
3043,Artemide|Diana|Marmo,Autore sconosciuto
3044,Altare|Fregio Ovest|Gigantomachia|Marmo|Ninfa|Ninfe|Pergamo,Autore sconosciuto
3049,Marmo pentelico|Sfinge,Autore sconosciuto
3053,Altare|Ecate|Fregio Est|Marmo|Pergamo,Autore sconosciuto
3054,Marmo pario|Nike|Vittoria,Archermos of Chios (?)
3060,Demetra|Eleusi|misteri eleusini|Persefone|Trittolemo,Autore sconosciuto
3062,Altare|Artemide|Fregio Est|Gigante|Gigantomachia|Marmo|Oto|Pergamo|Zeus,Autore sconosciuto
3066,Atene|Cavallo|Marmo pentelico|Nereide,"Timotheos, of Miletus"
3071,Altare|Gigante|Gigantomachia|Leto|Marmo|Pergamo,Autore sconosciuto
3072,Odisseo,Autore sconosciuto
3076,Bacco|Dioniso|Divinità,Autore sconosciuto
3082,Marmo pentelico|Menade,Autore sconosciuto
3083,Altare|Giganti|Gigantomachia|Giove|Marmo|Pergamo|Porfirione|Zeus,Autore sconosciuto
3088,Atalanta|Cinghiale Calidonio|Meleagro|Sarcofago,Autore sconosciuto
3090,Alcione|Atena|Nike,Autore sconosciuto
3097,Diomede|Odisseo|Palladio,
3099,Altare|Ellenismo|Gaia|Marmo|Pergamo,Autore sconosciuto
3103,Afrodite|Bellerofonte|Marmo|Ossuario|Pegaso|Venere,Autore sconosciuto
3107,Atene|Centauri|Eracle|Ercole|Nesso|Pittore di Nesso,Nessos Painter
3108,Altare|Ellenismo|leone|Marmo|Pergamo|Rea|Titani,Autore sconosciuto
3114,Altare|Ellenismo|Gigantomachia|Marmo|Pergamo|Selene,Autore sconosciuto
3115,Achille|Guerra di troia|Iliade|Patroclo|Troia,Autore sconosciuto
3120,Achille|Cavalli|Guerra di troia|Iliade|Nearchos|Troia,Nearchos
3122,Altare|Etere|Fregio Sud|Marmo|Pergamo,Autore sconosciuto
3126,Busiride|Eracle|Ercole|Fatiche|Pittore di Pan,Autore sconosciuto
3131,Ali|Atene|Nike,Autore sconosciuto
3134,Altare|Artemide|Giganti|Gigantomachia|Marmo|Pergamo,Autore sconosciuto
3138,Altare|Furie|Gigantomachia|Marmo|Moire|Pergamo|Vendetta,Autore sconosciuto
3141,Altare|Fregio Nord|Giganti|Gigantomachia|Marmo|Moire|Parche|Pergamo,Autore sconosciuto
3144,Altare|Ceto|Ellenismo|Fregio Nord|Keto|Marmo|Pergamo,Autore sconosciuto
3147,Altare|Ellenismo|Fregio Minore|Marmo|Oreste|Pergamo|Telefo,Autore sconosciuto
3148,Gorgoni,Autore sconosciuto
3155,Altare|Ellenismo|Fregio Minore|Marmo|Oreste|Pergamo|Telefo,Autore sconosciuto
3156,Gorgoni|Medusa|Perseo,Autore sconosciuto
3162,Altare|Auge|Marmo|Pergamo|Telefo,Autore sconosciuto
3164,Cercopi|Eracle,Autore sconosciuto
3167,Carro|Cavalli|Helios|Sole,Autore sconosciuto
3179,Briosco|Bronzo|Fauno|Pan,"Briosco, Andrea"
3194,Atena,Fidia
3197,Clodion|Fauno|Rococo|Terracotta|Vino,Clodion
3203,Atena|British Museum|Partenone|Poseidone,Fidia
3206,Atlante|Clodion|Mondo,Clodion (?)
3213,Centauri|Centauromachia|Lapiti|Maestro di Olimpia,Autore sconosciuto
3214,Bronzo|Eracle|Ercole,Autore sconosciuto
3220,Bronzo|Giove|Zeus,Autore sconosciuto
3223,Bronzo|Luna|Mitra|Mitreo|Sole|Toro,Autore sconosciuto
3226,Creta|Eracle|Ercole|Fatiche|Olimpia|Toro,Autore sconosciuto
3230,Atena|Eracle,Autore sconosciuto
3231,Bronzo|Grazie|Oro|specchio,Autore sconosciuto
3237,Atena|Eracle|Ercole|Fatiche|Maestro di Olimpia,Autore sconosciuto
3240,Amazzone|Bronzo|Metropolitan Museum of Art|scultura,Autore sconosciuto
3245,Animali|Bronzo|Medaglione|Orfeo,Autore sconosciuto
3248,Bronzo|Famiglia Colonna|Sirena|Sirene,Autore sconosciuto
3252,Apollo|Artemide|Barbari|Diana|Incisione|Metropolitan Museum of Art,"Barbari, Iacopo de"
3253,Atena|Guerra di troia,
3259,Incisione|Marte|Metropolitan Museum of Art|Venere|Vico,"Vico, Enea"
3265,scultura|Sfinge|Tufo|Vulci,Autore sconosciuto
3268,Atena|Eracle|Guerra di troia,Autore sconosciuto
3277,Apollo|Incisione|Marsia|Mida|Sanuto|Satiro,"Sanuto, Giulio"
3282,Ameto|Boccaccio|Commedia delle Ninfe Fiorentine|Ninfe,Autore sconosciuto
3284,Acropoli|Eracle|Fatiche|Fatiche di Eracle|Nereo|Tifone,Autore sconosciuto
3293,Agamennone|Bronzo|Ifigenia|Medaglione|Sacrificio,"Fondulli, Giovanni Paolo"
3300,Atena|Atena Polias|Giganti|Gigantomachia|Zeus,Antenor o Endoios (?)
3313,Acropoli|Afrodite|Apollo|Artemide|Atena|Fidia|Poseidone,Phidias
3316,Adoranti|Asclepio|Hepione|Hygeia,Autore sconosciuto
3319,Asclepio|Demetra|Persefone,Autore sconosciuto
3322,argilla|Atene|Cecrope|tavoletta,Autore sconosciuto
3325,Arianna|Arianna e Dioniso|Dioniso,Autore sconosciuto
3331,Apollo|Cerva di Cerinea|Eracle|Fatiche di Eracle|Santuario di Portonaccio,Autore sconosciuto
3336,Apollo|Latona|Santuario di Portonaccio,Autore sconosciuto
3339,Antefissa|Gorgoni|Santuario di Portonaccio|Terracotta,Autore sconosciuto
3342,Santuario di Portonaccio|Sileno,
3345,Hermes|Mercurio|Santuario di Portonaccio,Autore sconosciuto
3348,Gorgoni|Pittore del Lupo Cattivo|Vaso,
3351,Delfi|Divinità|fregio|Giganti|Gigantomachia,Autore sconosciuto
3358,Arianna|Labirinto|Minotauro|Mosaico|Pompei|Teseo,
3366,Antefisse|Motivi floreali|Pittura|Rosso|Satiri|Terracotta,Autore sconosciuto
3368,disegno|Pandora|Rosso Fiorentino,Rosso Fiorentino
3370,Anello|Etruschi|Gioielli|Maschere|Oro|Satiro|Vulci,Autore sconosciuto
3374,Baccanti|Cerveteri|Etruschi|Menade|Menadi|Motivi floreali|Rosso|Terracotta,Autore sconosciuto
3382,Ares|Bronzo|Etruschi|Guerriero|Marte,Autore sconosciuto
3383,Atena|Mantegna|Minerva|Vizi,"Mantegna, Andrea"
3387,Apollo|Bronzo|Estruschi|Statuetta,Autore sconosciuto
3400,Divinità|Giove|Giunone|Incisione|Pandora|van Diepenbeeck,"Diepenbeeck, Abraham van"
3402,Bronzo|Etruschi|Satiro,Autore sconosciuto
3408,Barry|Divinità|Pandora,"Barry, James"
3412,Afrodite|Afrodite Anadiomene|Barry|La nascita di Venere|Venere,"Barry, James"
3414,Bronzo|Ercole|Etruschi,Autore sconosciuto
3418,Barry|Giove|Giunone|Monte Ida,"Barry, James"
3422,Barry|Orfeo,"Barry, James"
3425,Achille|Barry|Chirone,"Barry, James"
3428,Baccanti|Lazzarini|Orfeo,"Lazzarini, Gregorio"
3432,Bellucci|Eracle|Ercole|Onfale,"Bellucci, Antonio"
3435,Centauri|Centauromachia|Lapiti|Molinari,"Molinari, Antonio"
3438,Cariti|Grazie|Raffaello,Raffaello
3441,Apollo|Marsia|Raffaello|Sfida|Sileno,"Sanzio, Raffaello"
3444,Apollo|Calliope|Clio|Erato|Euterpe|Melpomene|Muse|Parnaso|Polimnia|Raffaello|Talia|Tersicore|Urania,"Sanzio, Raffaello"
3447,Galatea|nereidi|Ninfe|Raffaello|Tritoni,Raffaello
3450,Etruschi|Menade|Menadi|Satiri|Satiro|Terracotta,
3451,Caravaggio|Gorgoni|Medusa|Perseo,Caravaggio
3454,Bacco|Caravaggio|Dioniso|Vino,Caravaggio
3459,Ali|Amore|Caravaggio,Caravaggio
3463,Bronzo|Estruschi|Gorgone|Gorgoni|Medusa,
3468,Satiri|Satiro|Terracotta,Autore sconosciuto
3469,Caravaggio|Metamorfosi|Narciso|Ovidio,Caravaggio
3472,Ade|Kora|Kore|misteri eleusini|Oltretomba|Persefone|Proserpina|Sposa,
3476,Ade|Caravaggio|Giove|Nettuno|Plutone|Poseidone|Zeus,Caravaggio
3479,Circe,Anonimo
3481,Afrodite|Botticelli|Flora|Grazie|Hermes|Mercurio|Venere|Zefiro,"Botticelli, Sandro"
3486,Atena|Botticelli|Centauro|Pallade,"Botticelli, Sandro"
3496,Argonauti|Medea|Mucha,"Mucha, Alphonse"
3497,Amadriade|Fauni|Fauno|Gabinetto Segreto|Mosaico|Ninfa|Ninfe|Pan,
3500,Anfione|Antiope|Apollonio|Baccanti|Dioniso|Dirce|Plinio il Vecchio|Supplizio|Taurisco|Terme di Caracalla|Toro|Toro Farnese|Zeto,
3511,Amore|Danae|Giove|Klimt|Zeus,"Klimt, Gustav"
3517,Europa|Giove|Tiziano|Toro|Zeus,Tiziano
3522,Apollo|Asclepio|Centauri|Centauro|Chirone|Esculapio|Febo,NULL
3523,Afrodite|Amorini|specchio|Tiziano|Venere,Tiziano
3526,Afrodite|Tiziano|Venere,Tiziano
3532,Flora|Roma|Tiziano,Tiziano
3534,Albacini|Atlante|Gigante|Marmo|Mondo,Autore sconosciuto
3536,Arianna|Baccanale|Baccanti|Dioniso|Tiziano,Tiziano
3546,Anfora|Cadmo|Tebe,Autore Sconosciuta
3547,Alloro|Amore|Apollo|Aspetti|Dafne|Ninfe,"Aspetti, Tiziano"
3550,Aspetti|Ninfe|Pan|Satiro|Siringa,"Aspetti, Tiziano"
3557,Cadmo|Drago|Goltzius|Saga Tebana,"Goltzius, Hendrick"
3562,Aglaia|Aliosso|Cariti|Eufrosine|Grazie|Mirto|Rosa|Talia|Tre,Autore sconosciuto
3565,Albacini|Dafni|Eliodoro|Fauni|Fauno|Marmo|Olimpo|Pan,Autore sconosciuto
3570,Centauri|Centauro|Deianira|Eracle|Ercole|Nesso,Autore sconosciuto
3573,Acacia|Artemide|Cacciatrice|Diana|Gazzella|Mosaico,Anonimo
3578,Bacco|Delfini|Dioniso|Edera|Figure nere|Hydra|Pirati|Tirreni,"Micali, Pittore di"
3588,Bambino|Carpioni|Indovino|Liriope|Metamorfosi|Narciso|Ninfa|Ninfe|Ovidio|Tiresia,"Carpioni, Giulio"
3591,Affresco|Amore|Braccio alzato|Corona|Eco|Eros|Narcisi|Narcisi rossi|Narciso|Ninfa|Ninfe|Pompei|Veste rossa,NULL
3595,Bastone|Corona|Fonte|Metamorfosi|Narcisi|Narciso|Ovidio|Pompei|Veste rossa,Anonimo
3598,Allegoria|Amore|Biblioteca|Cavaliere|Cupido|De Pisan|Eco|Eros|Fontana|Manoscritto|Miniatura|Misericordia|Narciso|Ninfa|Ninfe|Orgoglio,NULL
3602,Cellini|Ellenismo|Manierismo|Marmo|Metamorfosi|Narcisi|Narciso|Ovidio|Parmigianino,"Cellini, Benvenuto"
3609,Eco|Eros|Fiore|Metamorfosi|Narciso|Ninfa|Ninfe|Ovidio|Poussin,"Poussin, Nicolas"
3616,Acqua|Eco|Fonte|Metamorfosi|Narciso|Neoclassicismo|Ninfa|Ninfe|Ovidio|Veste rossa|Waterhouse,"Waterhouse, John William"
3650,Ade|Cavalli|Demetra|Nicomaco|Persefone|Plutone|Proserpina|Ratto di Persefone|ratto di Proserpina|Verghina,Autore sconosciuto
3668,Ade|Cavalli|Demetra|Hermes|Mosaico|Persefone|Plutone|Proserpina|Ratto di Persefone|ratto di Proserpina|Tomba di Kasta,Autore sconosciuto
3677,Danae|Oro|Picasso|Pioggia d'oro|Zeus,"Picasso, Pablo"
3682,Canova|Gorgone|Medusa|Perseo,"Canova, Antonio"
3687,Armi|Gilbert|Perseo,"Gilbert, Alfred"
3691,Andromeda|Perseo|Reymond|Sacrificio di Andromeda,"Reymond, Jean II"
3695,Andromeda|David|Perseo|Sacrificio di Andromeda,"David, Giovanni"
3696,Basilica Herculis|Cerinea|Cerva|Eracle|Ercole|Fatiche|Marmo,Autore sconosciuto
3700,Canova|Guerra di troia|Pirro|Priamo|Saga Troiana|Troia,"Canova, Antonio"
3707,Canova|Feaci|Odisseo,"Canova, Antonio"
3712,Apollo|Canova|Corona,"Canova, Antonio"
3717,Antefissa|Etruschi|Satiri|Satiro|Tempio|Terracotta|Tetto,Autore sconosciuto
3722,Assenza|Canova|Itaca|Odisseo|Penelope|Telemaco,"Canova, Antonio"
3727,Apollo|Avorio|Dafne|Febo|Lira|Naiadi|Ninfa|Ninfe,Sailko
3728,Afrodite|Nascita di Venere|nereidi|Nettuno|Poseidone|Teti|Tritoni|Vasari|Venere,"Vasari, Giorgio"
3733,Briosco|Bronzo|Il Riccio|Satiri|Satiro|Vaso,"Briosco, Andrea"
3738,Ciclope|Odisseo|Polifemo|Solo,Solo
3741,Bronzo|Callisto|Giove|Ninfa|Ninfe|Zeus,Autore sconosciuto
3746,Bacco|Dioniso|Sr.X|Street Art,Sr.X
3751,Amore|Carro|Cupido|Eros|Peltro|trionfo,
3752,Ciclope|Odisseo|Polifemo|Turi Scandurra,"Scandurra, Turi"
3757,Baccante|Baccanti|Bronzo|Placchetta,
3760,Antonio da Brescia|Apollo|Bronzo|Draghi|Drago|Febo|Pitone|Placchetta|Serpente|Serpenti,Anonimo
3763,Afrodite|Ceccobelli|Marmo|Venere,"Ceccobelli, Bruno"
3767,De Chirico|Lira|Musica|Orfeo|Pittura metafisica,"De Chirico, Giorgio"
3770,Animali|Lira|Mosaico|Musica|Orfeo,Anonimo
3773,Ade|Amore|Euridice|Inferi|Ninfa|Orfeo|Watts,"Watts, George Frederic"
3776,Animali|Bronzino|Lira|Musica|Orfeo,"Bronzino, Agnolo"
3779,Animali|Mosaico|Orfeo|Stagioni,Autore sconosciuto
3782,Animali|Musica|Orfeo,Autore sconosciuto
3785,Ade|Amore|Euridice|Inferi|Musica|Orfeo|Raoux,"Raoux, Jean"
3788,Ade|Amore|Chagall|Euridice|Gluk|Inferi|Lira|Musica|Orfeo,"Chagall, Marc"
3793,Aleksey|Amore|Euridice|Inferi|Orfeo,"Aleksey, Chizhov"
3797,Achille|Agamennone|Artemide|Aulide|Crosato|Diana|Guerra di troia|Ifigenia|Sacrificio di Ifigenia,"Crosato, Giovanni Battista"
3800,Achille|Agamennone|Apollo|Criseide|Guerra di troia|Ira|Rubens|Saga Troiana|Troia,"Rubens, Peter Paul"
3803,Achille|Centauro|Chirone|Educazione|Rubens|Saga Troiana,"Rubens, Peter Paul"
3806,Achille|Agamennone|Aulide|Clitennestra|David|Guerra di troia|Ifigenia|Ira|Sacrificio di Ifigenia|Saga Troiana|Troia,"David, Jacques-Louis"
3809,Assenza|David|Itaca|Odisseo|Penelope|Telemaco,"David, Jacques-Louis"
3812,Armi|Curiazi|David|Orazi|Roma|Romani,"David, Jacques-Louis"
3815,David|Diomede|Guerra di troia|Saga Troiana|Troia,"David, Jacques-Louis"
3819,Apollo|Artemide|David|Diana|Latona|Niobe,"David, Jacques-Louis"
3823,Lupa|Remo|Roma|Romolo|Rubens|Tevere,"Rubens, Peter Paul"
3826,Adone|Afrodite|Amore|Animali|Metamorfosi|Ovidio|Rubens|Venere,"Rubens, Peter Paul"
3830,Afrodite|Ali|Amore|Cupido|Rubens|specchio|Venere,"Rubens, Peter Paul"
3834,Aquila|Prometeo|Punizione|Rubens|Zeus,"Rubens, Peter Paul"
3861,Ermes|Mercurio,Autore sconosciuto
3867,Adam|Aquila|Prometeo,"Adam, Nicolas-Sébastien"
3877,Atena|Ermes|Luna|Minerva|Moire|Nettuno|Parche|Poseidone|Prometeo|Selene,Autore sconosciuto
3892,Prometeo|Von Füger,"Von Füger, Heinrich"
3899,Atena|Prometeo,"Berthélemy, Jean Simon"
3900,Efesto|Ermes|Mercurio|Prometeo|Von Baburen|Vulcano,"Van Baburen, Dirck"
3905,Atena|Minerva|Prometeo,Autore sconosciuto
3921,Ade|Amorini|Apollo|Era|Ermes|Eroti|Giove|Giunone|Luna|Mercurio|Nettuno|Poseidone|Prometeo|Psiche|Selene|Zeus,Autore sconosciuto
3926,Aquila|Dumond|Prometeo,"Dumond, François"
3929,Erma|Ermes|Narciso,Autore sconosciuto
3941,Dalì|Metamorfosi|Narciso|Ovidio,"Dalì, Salvador"
3950,Lira|Musica|Orfeo|Tripisciano,"Tripisciano, Michele"
3954,Aretusa|Delfini|Moneta|Ninfa|Siracusa,Anonimo
3959,Aretusa|Ninfa|Pegram,"Pegram, Henry"
3965,Alfeo|Divinità fluviali|Pegram,"Pegram, Henry"
3967,Aretusa|Cerere|Demetra|Draghi|Lorrain|Ninfa,"Lorrain, Claude"
3970,Alfeo|Aretusa|divinità fluviale|Faber|Ninfa,"Faber, John"
3971,cigno|Leda|Michelangelo|Zeus,Autore sconosciuto
3976,Aretusa|Ninfa|Smith,"Smith, John Raphael"
3983,Cupido|Earlom|Galatea|Ninfa,"Earlom, Richard"
3987,Falconet|Galatea|Ninfa|Pigmalione,"Falconet, Maurice Etienne"
3990,cigno|Correggio|Leda|Zeus,Correggio
3991,Alfeo|Aretusa|divinità fluviale|Lorenzi|Ninfa,"Lorenzi, Battista"
3997,Bacco|Dioniso|Uva|Vesuvio,
4003,Aretusa|Delfini|Ninfa|Siracusa|Vernice nera,NULL
